ID,Market_and_Exchange_Names,Report_Date_as_YYYY_MM_DD,YYYY Report Week WW,Contract_Market_Name,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Commodity Name,Open_Interest_All,Prod_Merc_Positions_Long_All,Prod_Merc_Positions_Short_All,Swap_Positions_Long_All,Swap__Positions_Short_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,Open_Interest_Old,Open_Interest_Other,Change_in_Open_Interest_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Prod_Merc_Long_All,Pct_of_OI_Prod_Merc_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_Prod_Merc_Long_Old,Pct_of_OI_Prod_Merc_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_Prod_Merc_Long_Other,Pct_of_OI_Prod_Merc_Short_Other,Traders_Prod_Merc_Long_All,Traders_Prod_Merc_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Prod_Merc_Long_Old,Traders_Prod_Merc_Short_Old,Traders_Prod_Merc_Long_Other,Contract_Units,CFTC_SubGroup_Code,COMMODITY_NAME,COMMODITY_SUBGROUP_NAME,COMMODITY_GROUP_NAME
070206080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,02-06-07 0:00,2007 Report Week 06,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"703,998","254,934","363,624","181,518","37,471","27,757","29,065","622,450","624,538","703,998",0,"25,544","20,643","23,471",100,36.2,51.7,88.4,88.7,100,36.2,51.7,100,0,0,55,52,174,188,55,52,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
070130080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,01/30/2007 12:00:00 AM,2007 Report Week 05,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"678,454","242,215","356,058","177,142","36,601","26,310","29,800","601,807","601,067","678,454",0,"23,899","16,413","19,308",100,35.7,52.5,88.7,88.6,100,35.7,52.5,100,0,0,53,54,170,177,53,54,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
070123080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,01/23/2007 12:00:00 AM,2007 Report Week 04,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"654,555","233,781","355,674","174,840","35,637","27,169","27,282","585,394","581,759","654,555",0,"27,550","28,886","26,816",100,35.7,54.3,89.4,88.9,100,35.7,54.3,100,0,0,54,54,167,167,54,54,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
070116080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,01/16/2007 12:00:00 AM,2007 Report Week 03,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"627,005","222,200","336,744","171,817","37,380","26,742","29,059","556,508","554,943","627,005",0,"29,025","27,159","25,116",100,35.4,53.7,88.8,88.5,100,35.4,53.7,100,0,0,55,53,159,167,55,53,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
070109080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,01-09-07 0:00,2007 Report Week 02,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"597,980","214,264","326,220","144,626","34,485","31,251","19,616","529,349","529,827","597,980",0,"14,408","11,912","3,271",100,35.8,54.6,88.5,88.6,100,35.8,54.6,100,0,0,55,49,164,158,55,49,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
070103080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,01-03-07 0:00,2007 Report Week 01,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"583,572","206,594","343,813","142,486","33,641","32,712","17,324","517,437","526,556","583,572",0,"12,372","12,969","7,440",100,35.4,58.9,88.7,90.2,100,35.4,58.9,100,0,0,49,44,149,140,49,44,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
061226080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,12/26/2006 12:00:00 AM,2006 Report Week 52,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"571,200","199,409","349,689","140,623","34,372","33,132","18,652","504,468","519,116","571,200",0,"4,173","6,224","18,745",100,34.9,61.2,88.3,90.9,100,34.9,61.2,100,0,0,49,46,145,136,49,46,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
061219080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,12/19/2006 12:00:00 AM,2006 Report Week 51,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"567,027","195,599","333,523","140,490","32,630","33,205","18,398","498,244","500,371","567,027",0,"2,400","13,585","7,522",100,34.5,58.8,87.9,88.2,100,34.5,58.8,100,0,0,45,43,140,136,45,43,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
061212080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,12-12-06 0:00,2006 Report Week 50,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"564,627","192,503","325,083","137,239","32,583","33,471","18,154","484,659","492,849","564,627",0,"14,484","5,876","-1,769",100,34.1,57.6,85.8,87.3,100,34.1,57.6,100,0,0,53,44,146,136,53,44,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
061205080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,12-05-06 0:00,2006 Report Week 49,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"550,143","190,008","335,325","135,758","32,549","31,561","16,096","478,783","494,618","550,143",0,"26,106","18,459","23,357",100,34.5,61,87,89.9,100,34.5,61,100,0,0,53,46,149,136,53,46,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
061128080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,11/28/2006 12:00:00 AM,2006 Report Week 48,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"524,037","184,598","323,564","132,057","30,850","31,972","20,139","460,324","471,261","524,037",0,"16,200","12,513","17,249",100,35.2,61.7,87.8,89.9,100,35.2,61.7,100,0,0,56,44,146,126,56,44,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
061121080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,11/21/2006 12:00:00 AM,2006 Report Week 47,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"507,837","178,746","306,503","130,661","30,728","31,055","21,641","447,811","454,012","507,837",0,"7,546","9,274","10,247",100,35.2,60.4,88.2,89.4,100,35.2,60.4,100,0,0,53,45,142,126,53,45,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
061114080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,11/14/2006 12:00:00 AM,2006 Report Week 46,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"500,291","166,552","301,260","130,384","30,431","31,505","21,475","438,537","443,765","500,291",0,"12,391","10,909","10,348",100,33.3,60.2,87.7,88.7,100,33.3,60.2,100,0,0,54,44,140,123,54,44,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
061107080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,11-07-06 0:00,2006 Report Week 45,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"487,900","154,928","290,690","132,181","29,856","31,550","21,325","427,628","433,417","487,900",0,"14,966","9,798","15,790",100,31.8,59.6,87.6,88.8,100,31.8,59.6,100,0,0,51,44,136,123,51,44,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
061031080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,10/31/2006 12:00:00 AM,2006 Report Week 44,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"472,934","145,115","281,593","132,574","29,413","33,037","17,305","417,830","417,627","472,934",0,"15,761","12,963","15,133",100,30.7,59.5,88.3,88.3,100,30.7,59.5,100,0,0,51,44,134,119,51,44,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
061024080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,10/24/2006 12:00:00 AM,2006 Report Week 43,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"457,173","134,058","270,612","132,297","28,530","36,348","16,545","404,867","402,494","457,173",0,"2,046","1,500","3,304",100,29.3,59.2,88.6,88,100,29.3,59.2,100,0,0,49,44,134,118,49,44,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
061017080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,10/17/2006 12:00:00 AM,2006 Report Week 42,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"455,127","125,878","267,801","131,824","27,318","34,510","12,346","403,367","399,190","455,127",0,"18,149","11,859","16,890",100,27.7,58.8,88.6,87.7,100,27.7,58.8,100,0,0,48,44,136,118,48,44,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
061010080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,10-10-06 0:00,2006 Report Week 41,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"436,978","116,304","246,264","134,020","27,089","31,905","13,843","391,508","382,300","436,978",0,"3,994","10,137","5,178",100,26.6,56.4,89.6,87.5,100,26.6,56.4,100,0,0,47,43,131,122,47,43,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
061003080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,10-03-06 0:00,2006 Report Week 40,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"432,984","106,739","238,212","134,344","27,261","32,983","12,268","381,371","377,122","432,984",0,"-40,494","-41,033","-45,240",100,24.7,55,88.1,87.1,100,24.7,55,100,0,0,46,42,133,130,46,42,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
060926080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,09/26/2006 12:00:00 AM,2006 Report Week 39,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"473,478","144,697","287,113","133,127","25,623","32,970","12,362","422,404","422,362","473,478",0,"-26,755","-18,416","-19,889",100,30.6,60.6,89.2,89.2,100,30.6,60.6,100,0,0,50,42,134,121,50,42,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
060919080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,09/19/2006 12:00:00 AM,2006 Report Week 38,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"500,233","151,065","303,613","136,084","24,916","33,616","12,238","440,820","442,251","500,233",0,"-10,128","-5,591","-1,711",100,30.2,60.7,88.1,88.4,100,30.2,60.7,100,0,0,52,42,144,123,52,42,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
060912080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,09-12-06 0:00,2006 Report Week 37,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"510,361","155,322","301,471","141,416","25,653","35,603","15,703","446,411","443,962","510,361",0,"5,000","5,625",-480,100,30.4,59.1,87.5,87,100,30.4,59.1,100,0,0,51,38,136,113,51,38,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
060905080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,09-05-06 0:00,2006 Report Week 36,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"505,361","153,533","286,750","138,897","30,941","36,977","27,527","440,786","444,442","505,361",0,"11,303","7,203","11,982",100,30.4,56.7,87.2,87.9,100,30.4,56.7,100,0,0,51,40,147,127,51,40,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
060829080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,08/29/2006 12:00:00 AM,2006 Report Week 35,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"494,058","152,331","282,252","135,029","30,537","36,510","25,347","433,583","432,460","494,058",0,"17,887","16,583","14,099",100,30.8,57.1,87.8,87.5,100,30.8,57.1,100,0,0,51,39,147,121,51,39,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
060822080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,08/22/2006 12:00:00 AM,2006 Report Week 34,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"476,171","141,090","271,140","133,274","30,814","34,423","26,005","417,000","418,361","476,171",0,"-3,364","-4,506","-5,771",100,29.6,56.9,87.6,87.9,100,29.6,56.9,100,0,0,53,38,148,120,53,38,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
060815080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,08/15/2006 12:00:00 AM,2006 Report Week 33,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"479,535","146,866","282,612","130,157","28,122","33,864","21,539","421,506","424,132","479,535",0,"7,466","4,844","4,897",100,30.6,58.9,87.9,88.4,100,30.6,58.9,100,0,0,52,38,145,117,52,38,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
060808080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,08-08-06 0:00,2006 Report Week 32,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"472,069","139,160","280,768","131,389","29,828","36,206","17,797","416,662","419,235","472,069",0,"2,944","6,465","-1,911",100,29.5,59.5,88.3,88.8,100,29.5,59.5,100,0,0,50,40,144,114,50,40,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
060801080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,08-01-06 0:00,2006 Report Week 31,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"469,125","126,815","287,306","130,389","29,942","34,578","17,258","410,197","421,146","469,125",0,"5,091","7,828","3,435",100,27,61.2,87.4,89.8,100,27,61.2,100,0,0,47,41,144,114,47,41,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
060725080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,07/25/2006 12:00:00 AM,2006 Report Week 30,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"464,034","125,235","295,215","128,567","29,156","32,415","16,914","402,369","417,711","464,034",0,"1,859","2,077","-2,249",100,27,63.6,86.7,90,100,27,63.6,100,0,0,44,40,142,105,44,40,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
060718080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,07/18/2006 12:00:00 AM,2006 Report Week 29,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"462,175","126,704","299,233","129,284","29,811","31,051","20,529","400,292","419,960","462,175",0,"6,470","11,554","-1,425",100,27.4,64.7,86.6,90.9,100,27.4,64.7,100,0,0,45,40,147,103,45,40,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
060711080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,07-11-06 0:00,2006 Report Week 28,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"455,705","124,342","306,214","128,569","30,294","33,416","21,895","388,738","421,385","455,705",0,"27,768","21,883","33,316",100,27.3,67.2,85.3,92.5,100,27.3,67.2,100,0,0,46,41,148,106,46,41,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
060703080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,07-03-06 0:00,2006 Report Week 27,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"427,937","117,048","288,873","126,727","28,834","36,363","21,180","366,855","388,069","427,937",0,"-5,431","-4,073","3,196",100,27.4,67.5,85.7,90.7,100,27.4,67.5,100,0,0,46,40,138,98,46,40,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
060627080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,06/27/2006 12:00:00 AM,2006 Report Week 26,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"433,368","118,988","287,557","126,371","28,343","37,291","20,908","370,928","384,873","433,368",0,"-14,644","-17,045","-18,438",100,27.5,66.4,85.6,88.8,100,27.5,66.4,100,0,0,52,43,142,102,52,43,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
060620080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,06/20/2006 12:00:00 AM,2006 Report Week 25,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"448,012","129,279","299,564","124,735","28,140","37,970","20,082","387,973","403,311","448,012",0,"-7,779","-10,192",-933,100,28.9,66.9,86.6,90,100,28.9,66.9,100,0,0,54,44,152,114,54,44,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
060613080732F,SUGAR NO. 11 - NEW YORK BOARD OF TRADE,06/13/2006 12:00:00 AM,2006 Report Week 24,SUGAR NO. 11,80732,NYBT,NYC,80,SUGAR,"455,791","140,587","300,342","125,656","28,467","41,121","20,737","398,165","404,244","455,791",0,,,,100,30.8,65.9,87.4,88.7,100,30.8,65.9,100,0,0,54,47,150,118,54,47,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
220830080732F,SUGAR NO. 11 - ICE FUTURES U.S.,08/30/2022 12:00:00 AM,2022 Report Week 35,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"752,642","254,429","317,319","128,880","138,583","54,084","23,742","686,066","696,108","752,642",0,"2,307",25,"8,036",100,33.8,42.2,91.2,92.5,100,33.8,42.2,100,0,0,59,55,196,183,59,55,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
220906080732F,SUGAR NO. 11 - ICE FUTURES U.S.,09-06-22 0:00,2022 Report Week 36,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"760,601","261,732","313,775","127,395","137,296","62,470","26,532","697,352","701,525","760,601",0,"7,959","11,286","5,417",100,34.4,41.3,91.7,92.2,100,34.4,41.3,100,0,0,62,55,196,187,62,55,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
220913080732F,SUGAR NO. 11 - ICE FUTURES U.S.,09/13/2022 12:00:00 AM,2022 Report Week 37,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"751,873","254,010","319,600","125,113","138,949","60,361","26,298","684,138","695,234","751,873",0,"-8,728","-13,214","-6,291",100,33.8,42.5,91,92.5,100,33.8,42.5,100,0,0,61,56,203,188,61,56,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
220920080732F,SUGAR NO. 11 - ICE FUTURES U.S.,09/20/2022 12:00:00 AM,2022 Report Week 38,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"744,972","269,639","326,710","137,404","116,193","49,966","25,634","680,263","678,778","744,972",0,"-6,901","-3,875","-16,456",100,36.2,43.9,91.3,91.1,100,36.2,43.9,100,0,0,58,57,189,179,58,57,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
220927080732F,SUGAR NO. 11 - ICE FUTURES U.S.,09/27/2022 12:00:00 AM,2022 Report Week 39,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"710,887","237,653","320,246","132,891","106,707","51,607","26,262","641,085","648,893","710,887",0,"-34,085","-39,178","-29,885",100,33.4,45,90.2,91.3,100,33.4,45,100,0,0,59,54,187,169,59,54,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
221004080732F,SUGAR NO. 11 - ICE FUTURES U.S.,10-04-22 0:00,2022 Report Week 40,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"687,018","218,265","299,492","127,937","110,064","51,832","24,226","616,846","633,113","687,018",0,"-23,869","-24,239","-15,780",100,31.8,43.6,89.8,92.2,100,31.8,43.6,100,0,0,55,53,183,172,55,53,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
221011080732F,SUGAR NO. 11 - ICE FUTURES U.S.,10-11-22 0:00,2022 Report Week 41,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"687,209","201,628","339,538","124,093","121,328","47,144","27,817","605,531","639,561","687,209",0,191,"-11,315","6,448",100,29.3,49.4,88.1,93.1,100,29.3,49.4,100,0,0,55,56,192,170,55,56,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
221018080732F,SUGAR NO. 11 - ICE FUTURES U.S.,10/18/2022 12:00:00 AM,2022 Report Week 42,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"711,664","202,502","363,590","121,740","125,323","42,668","26,388","628,007","666,266","711,664",0,"24,455","22,476","26,705",100,28.5,51.1,88.2,93.6,100,28.5,51.1,100,0,0,54,58,198,169,54,58,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
221025080732F,SUGAR NO. 11 - ICE FUTURES U.S.,10/25/2022 12:00:00 AM,2022 Report Week 43,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"723,503","223,349","368,450","123,832","118,878","46,544","23,823","650,680","678,939","723,503",0,"11,839","22,673","12,673",100,30.9,50.9,89.9,93.8,100,30.9,50.9,100,0,0,55,57,196,170,55,57,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
221101080732F,SUGAR NO. 11 - ICE FUTURES U.S.,11-01-22 0:00,2022 Report Week 44,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"737,846","248,844","350,519","126,008","114,909","44,416","22,223","670,368","691,851","737,846",0,"14,343","19,688","12,912",100,33.7,47.5,90.9,93.8,100,33.7,47.5,100,0,0,56,56,196,176,56,56,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
221108080732F,SUGAR NO. 11 - ICE FUTURES U.S.,11-08-22 0:00,2022 Report Week 45,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"766,340","250,470","380,945","129,601","121,687","41,592","29,538","688,070","720,449","766,340",0,"28,494","17,702","28,598",100,32.7,49.7,89.8,94,100,32.7,49.7,100,0,0,59,56,203,175,59,56,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
221115080732F,SUGAR NO. 11 - ICE FUTURES U.S.,11/15/2022 12:00:00 AM,2022 Report Week 46,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"832,522","239,601","436,635","127,661","132,406","31,905","41,481","736,935","782,520","832,522",0,"66,182","48,865","62,071",100,28.8,52.4,88.5,94,100,28.8,52.4,100,0,0,52,53,207,166,52,53,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
221122080732F,SUGAR NO. 11 - ICE FUTURES U.S.,11/22/2022 12:00:00 AM,2022 Report Week 47,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"872,727","240,184","462,977","128,279","141,612","35,636","52,122","771,501","819,665","872,727",0,"40,205","34,566","37,145",100,27.5,53,88.4,93.9,100,27.5,53,100,0,0,52,57,215,171,52,57,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
221129080732F,SUGAR NO. 11 - ICE FUTURES U.S.,11/29/2022 12:00:00 AM,2022 Report Week 48,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"876,309","245,426","457,541","130,495","140,987","34,900","55,350","782,115","825,687","876,309",0,"3,582","10,614","6,022",100,28,52.2,89.3,94.2,100,28,52.2,100,0,0,55,60,211,177,55,60,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
221206080732F,SUGAR NO. 11 - ICE FUTURES U.S.,12-06-22 0:00,2022 Report Week 49,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"881,388","247,949","459,296","128,084","142,803","33,488","52,480","789,774","832,716","881,388",0,"5,079","7,659","7,029",100,28.1,52.1,89.6,94.5,100,28.1,52.1,100,0,0,54,61,218,178,54,61,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
221213080732F,SUGAR NO. 11 - ICE FUTURES U.S.,12/13/2022 12:00:00 AM,2022 Report Week 50,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"899,777","256,407","461,402","126,352","149,950","37,600","48,319","808,367","843,909","899,777",0,"18,389","18,593","11,193",100,28.5,51.3,89.8,93.8,100,28.5,51.3,100,0,0,55,61,219,177,55,61,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
221220080732F,SUGAR NO. 11 - ICE FUTURES U.S.,12/20/2022 12:00:00 AM,2022 Report Week 51,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"922,300","237,531","473,117","116,319","163,768","42,728","52,400","822,739","872,608","922,300",0,"22,523","14,372","28,699",100,25.8,51.3,89.2,94.6,100,25.8,51.3,100,0,0,55,63,223,171,55,63,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
221227080732F,SUGAR NO. 11 - ICE FUTURES U.S.,12/27/2022 12:00:00 AM,2022 Report Week 52,SUGAR NO. 11,80732,ICUS,NYC,80,SUGAR,"943,801","238,564","480,046","115,355","170,628","42,559","57,081","843,583","893,908","943,801",0,"21,501","20,844","21,300",100,25.3,50.9,89.4,94.7,100,25.3,50.9,100,0,0,59,63,228,169,59,63,0,"(CONTRACTS OF 112,000 POUNDS)",A50,SUGAR,FOODSTUFFS/SOFTS,AGRICULTURE
